,year,title,published_at,category,nominee,artist,workers,winner
156,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Country Album,Interstate Gospel,Pistol Annies,,True
157,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Country Album,Center Point Road,Thomas Rhett,,True
158,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best New Age Album,Wings,Peter Kater,,True
159,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best New Age Album,Fairy Dreams,David Arkenstone,,True
160,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best New Age Album,Homage To Kindness,David Darling,,True
161,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best New Age Album,Verve,Sebastian Plano,,True
162,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best New Age Album,Deva,Deva Premal,,True
163,2015,58th Annual GRAMMY Awards  (2015),2017-11-28 00:03:45-08:00,Best Contemporary Classical Composition,Paulus: Prayers & Remembrances,,"Stephen Paulus, composer",True
164,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Improvised Jazz Solo,Sozinho,,"Randy Brecker, soloist",True
165,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Improvised Jazz Solo,Elsewhere,,"Melissa Aldana, soloist",True
166,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Improvised Jazz Solo,Tomorrow Is The Question,,"Julian Lage, soloist",True
167,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Improvised Jazz Solo,The Windup,,"Branford Marsalis, soloist",True
168,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Improvised Jazz Solo,Sightseeing,,"Christian McBride, soloist",True
169,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Vocal Album,12 Little Spells,Esperanza Spalding,,True
170,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Vocal Album,Thirsty Ghost,Sara Gazarek,,True
171,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Vocal Album,Love & Liberation,Jazzmeia Horn,,True
172,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Vocal Album,Alone Together,Catherine Russell,,True
173,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Vocal Album,Screenplay,Tierney Sutton Band,,True
174,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Instrumental Album,Finding Gabriel,Brad Mehldau,,True
175,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Instrumental Album,In The Key Of The Universe,Joey DeFrancesco,,True
176,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Instrumental Album,The Secret Between The Shadow And The Soul,Branford Marsalis Quartet,,True
177,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Instrumental Album,Christian McBride's New Jawn,Christian McBride’s New Jawn,,True
178,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Jazz Instrumental Album,Come What May,Joshua Redman Quartet,,True
179,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Large Jazz Ensemble Album,The Omni-American Book Club,Brian Lynch Big Band,,True
180,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Large Jazz Ensemble Album,Triple Helix,Anat Cohen Tentet,,True
181,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Large Jazz Ensemble Album,Dancer In Nowhere,Miho Hazama,,True
182,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Large Jazz Ensemble Album,Hiding Out,Mike Holober & The Gotham Jazz Orchestra,,True
183,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Large Jazz Ensemble Album,One Day Wonder,Terraza Big Band,,True
184,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Jazz Album,Antidote,Chick Corea & The Spanish Heart Band,,True
185,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Jazz Album,Sorte!: Music By John Finbury,"Thalma de Freitas With Vitor Gonçalves, John Patitucci, Chico Pinheiro, Rogerio Boccato & Duduka Da Fonseca",,True
186,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Jazz Album,Una Noche Con Rubén Blades,Jazz At Lincoln Center Orchestra With Wynton Marsalis Featuring Rubén Blades,,True
187,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Jazz Album,Carib,David Sánchez,,True
188,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Jazz Album,Sonero: The Music Of Ismael Rivera,Miguel Zenón,,True
189,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Engineered Album, Classical",Aequa - Anna Thorvaldsdóttir,,"Daniel Shores, engineer; Daniel Shores, mastering engineer (International Contemporary Ensemble)",True
190,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Performance/Song,Love Theory,,"Kirk Franklin; Kirk Franklin, songwriter",True
191,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Performance/Song,Talkin' 'Bout Jesus,,"Gloria Gaynor Featuring Yolanda Adams; Bryan Fowler, Gloria Gaynor & Chris Stevens, songwriters",True
192,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Performance/Song,See The Light,,Travis Greene Featuring Jekalyn Carr,True
193,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Performance/Song,Speak The Name,,Koryn Hawthorne Featuring Natalie Grant,True
194,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Performance/Song,This Is A Move (Live),,"Tasha Cobbs Leonard; Tony Brown, Brandon Lake, Tasha Cobbs Leonard & Nate Moore, songwriters",True
195,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Performance/Song,God Only Knows,,"for KING & COUNTRY & Dolly Parton; Josh Kerr, Jordan Reynolds, Joel Smallbone, Luke Smallbone & Tedd Tjornhom, songwriters",True
196,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Performance/Song,Only Jesus,,"Casting Crowns; Mark Hall, Bernie Herms & Matthew West, songwriters",True
197,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Performance/Song,Haven't Seen It Yet,,"Danny Gokey; Danny Gokey, Ethan Hulse & Colby Wedgeworth, songwriters",True
198,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Performance/Song,God's Not Done With You (Single Version),,Tauren Wells,True
199,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Performance/Song,Rescue Story,,"Zach Williams; Ethan Hulse, Andrew Ripp, Jonathan Smith & Zach Williams, songwriters",True
200,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Album,Long Live Love,Kirk Franklin,,True
201,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Album,Goshen,Donald Lawrence Presents The Tri -City Singers,,True
202,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Album,Tunnel Vision,Gene Moore,,True
203,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Album,Settle Here,William Murphy,,True
204,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Gospel Album,Something's Happening! A Christmas Album,CeCe Winans,,True
205,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Album,Burn The Ships,for KING & COUNTRY,,True
206,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Album,I Know A Ghost,Crowder,,True
207,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Album,Haven't Seen It Yet,Danny Gokey,,True
208,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Album,The Elements,TobyMac,,True
209,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Christian Music Album,Holy Roar,Chris Tomlin,,True
210,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Roots Gospel Album,Testimony,Gloria Gaynor,,True
211,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Roots Gospel Album,Deeper Roots: Where The Bluegrass Grows,Steven Curtis Chapman,,True
212,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Roots Gospel Album,Deeper Oceans,Joseph Habedank,,True
213,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Roots Gospel Album,His Name Is Jesus,Tim Menzies,,True
214,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Roots Gospel Album,"Gonna Sing, Gonna Shout",(Various Artists),"Jerry Salley, Producer",True
215,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Pop Album,#Eldisco,Alejandro Sanz,,True
216,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Pop Album,Vida,Luis Fonsi,,True
217,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Pop Album,11:11,Maluma,,True
218,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Pop Album,Montaner,Ricardo Montaner,,True
219,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Latin Pop Album,Fantasia,Sebastian Yatra,,True
220,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Latin Rock, Urban or Alternative Album",El Mal Querer,ROSALÍA,,True
221,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Latin Rock, Urban or Alternative Album",X 100Pre,Bad Bunny,,True
222,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Latin Rock, Urban or Alternative Album",Oasis,J Balvin & Bad Bunny,,True
223,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Latin Rock, Urban or Alternative Album",Indestructible,Flor De Toloache,,True
224,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Latin Rock, Urban or Alternative Album",Almadura,iLe,,True
225,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Mexican Music Album (Including Tejano),De Ayer Para Siempre,Mariachi Los Camperos,,True
226,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Mexican Music Album (Including Tejano),Caminando,Joss Favela,,True
227,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Mexican Music Album (Including Tejano),Percepción,Intocable,,True
228,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Mexican Music Album (Including Tejano),Poco A Poco,La Energia Norteña,,True
229,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Mexican Music Album (Including Tejano),20 Aniversario,Mariachi Divas De Cindy Shea,,True
230,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Tropical Latin Album,Opus,Marc Anthony,,True
231,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Tropical Latin Album,A Journey Through Cuban Music,Aymée Nuviola,,True
232,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Tropical Latin Album,Tiempo Al Tiempo,Luis Enrique + C4 Trio,,True
233,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Tropical Latin Album,Candela,Vicente García,,True
234,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Tropical Latin Album,Literal,Juan Luis Guerra 4.40,,True
235,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Performance,Saint Honesty,Sara Bareilles,,True
236,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Performance,Father Mountain,Calexico And Iron & Wine,,True
237,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Performance,I'm On My Way,Rhiannon Giddens with Francesco Turrisi,,True
238,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Performance,Call My Name,I'm With Her,,True
239,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Performance,Faraway Look,Yola,,True
240,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Song,Call My Name,,"Sarah Jarosz, Aoife O'Donovan & Sara Watkins, songwriters (I'm With Her)",True
241,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Song,Black Myself,,"Amythyst Kiah, songwriter (Our Native Daughters)",True
242,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Song,Crossing To Jerusalem,,"Rosanne Cash & John Leventhal, songwriters (Rosanne Cash)",True
243,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Song,Faraway Look,,"Dan Auerbach, Pat McLaughlin & Yola, songwriters (Yola)",True
244,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best American Roots Song,I Don't Wanna Ride The Rails No More,,"Vince Gill, songwriter (Vince Gill)",True
245,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Americana Album,Oklahoma,Keb' Mo',,True
246,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Americana Album,Years To Burn,Calexico And Iron & Wine,,True
247,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Americana Album,Who Are You Now,Madison Cunningham,,True
248,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Americana Album,Tales Of America,J.S. Ondara,,True
249,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Americana Album,Walk Through Fire,Yola,,True
250,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Bluegrass Album,Tall Fiddler,Michael Cleveland,,True
251,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Bluegrass Album,"Live In Prague, Czech Republic",Doyle Lawson & Quicksilver,,True
252,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Bluegrass Album,"Toil, Tears & Trouble",The Po’ Ramblin’ Boys,,True
253,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Bluegrass Album,Royal Traveller,Missy Raines,,True
254,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Bluegrass Album,If You Can't Stand The Heat,Frank Solivan & Dirty Kitchen,,True
255,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Traditional Blues Album,"Tall, Dark, & Handsome",Delbert McClinton & Self-Made Men + Dana,,True
256,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Traditional Blues Album,Kingfish,"Christone ""Kingfish"" Ingram",,True
257,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Traditional Blues Album,Sitting On Top Of The Blues,Bobby Rush,,True
258,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Traditional Blues Album,"Baby, Please Come Home",Jimmie Vaughan,,True
259,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Traditional Blues Album,Spectacular Class,Jontavious Willis,,True
260,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Blues Album,This Land,Gary Clark Jr.,,True
261,1998,41st Annual GRAMMY Awards  (1998),2017-11-28 00:03:45-08:00,Best Reggae Album,Friends,Sly And Robbie,,True
262,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Blues Album,Venom & Faith,Larkin Poe,,True
263,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Blues Album,Brighter Days,Robert Randolph & The Family Band,,True
264,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Blues Album,Somebody Save Me,Sugaray Rayford,,True
265,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Contemporary Blues Album,Keep On,Southern Avenue,,True
266,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Folk Album,Patty Griffin,Patty Griffin,,True
267,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Folk Album,My Finest Work Yet,Andrew Bird,,True
268,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Folk Album,Rearrange My Heart,Che Apalache,,True
269,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Folk Album,Evening Machines,Gregory Alan Isakov,,True
270,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Folk Album,Front Porch,Joy Williams,,True
271,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Roots Music Album,Good Time,Ranky Tanky,,True
272,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Roots Music Album,Kalawai’anui,Amy Hānaiali’i,,True
273,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Roots Music Album,When It's Cold - Cree Round Dance Songs,Northern Cree,,True
274,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Roots Music Album,Recorded Live At The 2019 New Orleans Jazz & Heritage Festival,Rebirth Brass Band,,True
275,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Regional Roots Music Album,Hawaiian Lullaby,(Various Artists),"Imua Garza & Kimié Miner, producers",True
276,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Reggae Album,Rapture,Koffee,,True
277,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Reggae Album,As I Am,Julian Marley,,True
278,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Reggae Album,The Final Battle: Sly & Robbie vs. Roots Radics,Sly & Robbie & Roots Radics,,True
279,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Reggae Album,Mass Manipulation,Steel Pulse,,True
280,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Reggae Album,More Work To Be Done,Third World,,True
281,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best World Music Album,Celia,Angelique Kidjo,,True
282,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best World Music Album,Gece,Altin Gün,,True
283,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best World Music Album,What Heat,Bokanté & Metropole Orkest Conducted By Jules Buckley,,True
284,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best World Music Album,African Giant,Burna Boy,,True
285,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best World Music Album,Fanm D'ayiti,Nathalie Joachim With Spektral Quartet,,True
286,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Children's Music Album,Ageless: Songs for the Child Archetype,Jon Samson,,True
287,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Children's Music Album,Flying High!,Caspar Babypants,,True
288,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Children's Music Album,I Love Rainy Days,Daniel Tashian,,True
289,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Children's Music Album,The Love,Alphabet Rockers,,True
290,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,Best Children's Music Album,Winterland,The Okee Dokee Brothers,,True
291,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Becoming,Michelle Obama,,True
292,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Beastie Boys Book,(Various Artists),"Michael Diamond, Adam Horovitz, Scott Sherratt & Dan Zitt, producers",True
293,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",I.V. Catatonia: 20 Years As A Two-Time Cancer Survivor,Eric Alexandrakis,,True
